model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_BONNmobil_clean,-0.054750883709361556,0.0033004215858705613,8.36222196372771e-62,-0.061219591151466426,-0.048282176267256685,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_BONNmobil_clean,-0.055***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_KVV_regiomove_clean,-0.031203741507584086,0.0028570791534221385,9.092754877050711e-28,-0.03680351374927167,-0.025603969265896507,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_KVV_regiomove_clean,-0.031***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_LeipzigMOVE_clean,-0.05723533150864241,0.0061365823789593845,1.0900571087119472e-20,-0.06926281195956593,-0.04520785105771889,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_LeipzigMOVE_clean,-0.057***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_Jelbi_clean,-0.0605119383514098,0.0033641729654759252,2.456002583023524e-72,-0.06710559620150593,-0.05391828050131368,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_Jelbi_clean,-0.061***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_hvv_switch_clean,-0.016775348486493452,0.0026364489160290282,1.9803453906865674e-10,-0.021942693408990015,-0.011608003563996891,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_hvv_switch_clean,-0.017***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_myVRN_clean,-0.04423641608105883,0.003055205711200682,1.6440009439448701e-47,-0.05022450924037324,-0.03824832292174441,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_myVRN_clean,-0.044***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_redy_clean,-0.09620002838073866,0.0037439573514068563,1.3381641296296349e-145,-0.10353804994915007,-0.08886200681232724,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_redy_clean,-0.096***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_BONNmobil_clean,-0.06640683611823739,0.0035955784571945902,3.6663196390574993e-76,-0.07345404039792688,-0.0593596318385479,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_BONNmobil_clean,-0.066***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_KVV_regiomove_clean,-0.0838338708907156,0.0019825245548439614,0.0,-0.08771954761667607,-0.07994819416475514,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_KVV_regiomove_clean,-0.084***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_LeipzigMOVE_clean,-0.08211781583911634,0.005687911362465408,3.016256309063417e-47,-0.09326591725680469,-0.07096971442142799,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_LeipzigMOVE_clean,-0.082***,negative
city_context_population_density_z_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_any:population_density_z,-0.058014418737416,0.024928370193230732,0.019952242345299576,-0.10687312650943002,-0.009155710965401978,14514,97,30,0.7787205374194986,0.7755814926323679,all,city_context_boundary,True,Unlock fee:Any platform:population_density_z,-0.058*,negative
city_context_population_density_z_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_any:population_density_z,-0.056977689923588315,0.023932546240369584,0.01727688342137925,-0.10388461861305218,-0.010070761234124453,13768,92,30,0.8149892524826988,0.8122203655949067,no_weak_exposure,city_context_boundary,True,Unlock fee:Any platform:population_density_z,-0.057*,negative
city_context_average_montly_income_z_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_any:average_montly_income_z,0.035951955083344714,0.014152460155858622,0.011074711365055109,0.008213642885223697,0.06369026728146573,14514,97,30,0.7801128067732432,0.7769935125576575,all,city_context_boundary,True,Price/min:Any platform:average_montly_income_z,0.036*,positive
city_context_PT_availability_z_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_any:PT_availability_z,-0.04297128200527451,0.012959911288428067,0.0009141127525962249,-0.06837224137342761,-0.01757032263712141,14514,97,30,0.7825606233171538,0.7794760535431065,all,city_context_boundary,True,Price/min:Any platform:PT_availability_z,-0.043***,negative
city_context_PT_availability_z_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_any:PT_availability_z,-0.04721803849883063,0.011917500336466725,7.430097259303605e-05,-0.07057590994404939,-0.023860167053611877,13768,92,30,0.8161256010367612,0.8133737208399507,no_weak_exposure,city_context_boundary,True,Price/min:Any platform:PT_availability_z,-0.047***,negative
city_context_stations_inhabitant_z_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_any:stations_inhabitant_z,-0.05782302896774426,0.02189457710911915,0.008266783940477711,-0.1007356115583529,-0.014910446377135629,14514,97,30,0.9003833911204112,0.8985804388165927,all,city_context_boundary,True,Unlock fee:Any platform:stations_inhabitant_z,-0.058**,negative
city_context_stations_inhabitant_z_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_any:stations_inhabitant_z,0.12020115616270018,0.0392303611751215,0.0021841138721864907,0.043311061158963604,0.19709125116643675,14514,97,30,0.9003833911204112,0.8985804388165927,all,city_context_boundary,True,Price/min:Any platform:stations_inhabitant_z,0.120**,positive
city_context_stations_inhabitant_z_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_any:stations_inhabitant_z,-0.05850880418253829,0.02193414383807691,0.007642332741293381,-0.10149893613689018,-0.01551867222818639,13768,92,30,0.9026820328443831,0.9008601114524657,no_weak_exposure,city_context_boundary,True,Unlock fee:Any platform:stations_inhabitant_z,-0.059**,negative
city_context_stations_inhabitant_z_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_any:stations_inhabitant_z,0.12175817157138488,0.039186042171662355,0.0018887996582853577,0.04495494021825894,0.19856140292451083,13768,92,30,0.9026820328443831,0.9008601114524657,no_weak_exposure,city_context_boundary,True,Price/min:Any platform:stations_inhabitant_z,0.122**,positive
city_context_mean_parking_garage_fee_1h_z_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_any:mean_parking_garage_fee_1h_z,-0.05907087274964831,0.024675810990451123,0.016671308332267154,-0.10743457358025016,-0.010707171919046472,14514,97,30,0.781510503277909,0.7784110366228019,all,city_context_boundary,True,Unlock fee:Any platform:mean_parking_garage_fee_1h_z,-0.059*,negative
city_context_ADFC_Gesamt_2022_rev_z_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_any:ADFC_Gesamt_2022_rev_z,-0.04944484561843018,0.02129511238470356,0.02023901843675257,-0.09118249893918202,-0.007707192297678342,14514,97,30,0.7940670065044373,0.7911456649475122,all,city_context_boundary,True,Price/min:Any platform:ADFC_Gesamt_2022_rev_z,-0.049*,negative
