model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,moderator,moderator_category,moderator_centrality,platform_family,significant_05,label,estimate,effect_direction
high_fee_unlock_fee_gap_same_mode_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:unlock_fee_gap_to_same_mode_min_z,0.10592588289271468,0.07190406555248621,0.14070906138748218,-0.03500349593216545,0.2468552617175948,14514,97,30,0.7847476264991808,0.7816025100239521,all,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:unlock_fee_gap_to_same_mode_min_z,0.106,positive
high_fee_unlock_fee_gap_same_mode_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:unlock_fee_gap_to_same_mode_min_z,0.012027413492100129,0.01781168781836583,0.4995144022081077,-0.022882853135767708,0.04693768011996796,14514,97,30,0.9008040156574282,0.8989661505534603,all,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:unlock_fee_gap_to_same_mode_min_z,0.012,positive
high_fee_unlock_fee_gap_same_mode_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:unlock_fee_gap_to_same_mode_min_z,1.8742057249174207,0.40205042315960243,3.137322123180786e-06,1.0862013755555116,2.6622100742793298,14514,97,30,0.9008040156574282,0.8989661505534603,all,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,True,unlock_fee_ge_1_00:Local MaaS only:unlock_fee_gap_to_same_mode_min_z,1.874***,positive
high_fee_unlock_fee_gap_same_mode_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:unlock_fee_gap_to_same_mode_min_z,1.8875555218265796,0.3957043703308367,1.8412038288323886e-06,1.1119892074530398,2.663121836200119,14514,97,30,0.9008040156574282,0.8989661505534603,all,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,True,unlock_fee_ge_1_00:Multi-platform:unlock_fee_gap_to_same_mode_min_z,1.888***,positive
high_fee_active_vehicle_share_same_mode_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:active_vehicle_share_same_mode_z,0.07555045351881523,0.057101581826072056,0.1858059062566555,-0.036366590320552894,0.18746749735818335,14514,97,30,0.803559563380108,0.8006893137119343,all,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:active_vehicle_share_same_mode_z,0.076,positive
high_fee_active_vehicle_share_same_mode_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:active_vehicle_share_same_mode_z,-0.025337977812492824,0.055591302640021385,0.6485407631353239,-0.13429492884060118,0.08361897321561552,14514,97,30,0.803559563380108,0.8006893137119343,all,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:active_vehicle_share_same_mode_z,-0.025,negative
high_fee_active_vehicle_share_same_mode_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:active_vehicle_share_same_mode_z,0.0653347002482833,0.061035418107755625,0.2844216911360742,-0.054292521024261575,0.1849619215208282,14514,97,30,0.803559563380108,0.8006893137119343,all,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:active_vehicle_share_same_mode_z,0.065,positive
high_fee_active_vehicle_share_same_mode_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:active_vehicle_share_same_mode_z,-0.04175046504621367,0.024291972875900493,0.0856701275158988,-0.08936185699640252,0.005860926903975175,14514,97,30,0.9055256673800827,0.9037617751587801,all,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:active_vehicle_share_same_mode_z,-0.042+,negative
high_fee_active_vehicle_share_same_mode_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:active_vehicle_share_same_mode_z,-0.041144139195153064,0.024309872536684488,0.09055318842131557,-0.08879061383581402,0.006502335445507899,14514,97,30,0.9055256673800827,0.9037617751587801,all,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:active_vehicle_share_same_mode_z,-0.041+,negative
high_fee_active_vehicle_share_same_mode_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:active_vehicle_share_same_mode_z,-0.074065923740687,0.02803731307034499,0.008249322586359428,-0.12901804758183733,-0.019113799899536696,14514,97,30,0.9055256673800827,0.9037617751587801,all,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,True,unlock_fee_ge_1_00:Multi-platform:active_vehicle_share_same_mode_z,-0.074**,negative
high_fee_free_unlock_pass_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:free_unlock_pass_external,285104556.3634247,5435925631354800.0,0.9999999581523848,-1.0654218174989006e+16,1.0654218745198118e+16,14514,97,30,0.780798326239688,0.7777042910150648,all,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:free_unlock_pass_external,285104556.363,positive
high_fee_free_unlock_pass_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:free_unlock_pass_external,15711077.549164211,,,,,14514,97,30,0.780798326239688,0.7777042910150648,all,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:free_unlock_pass_external,15711077.549,positive
high_fee_free_unlock_pass_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:free_unlock_pass_external,-1488140026.4191945,2.5510396493104748e+16,0.9999999534556842,-4.999945984596222e+16,4.999945686968218e+16,14514,97,30,0.780798326239688,0.7777042910150648,all,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:free_unlock_pass_external,-1488140026.419,negative
high_fee_free_unlock_pass_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:free_unlock_pass_external,1232329852.6527796,4544122642574346.0,0.9999997836200647,-8906315488448842.0,8906317953108548.0,14514,97,30,0.8922080881516818,0.8902494726634881,all,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:free_unlock_pass_external,1232329852.653,positive
high_fee_free_unlock_pass_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:free_unlock_pass_external,351769629.3405201,1968593888558155.2,0.9999998574253645,-3858372769990011.5,3858373473529270.5,14514,97,30,0.8922080881516818,0.8902494726634881,all,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:free_unlock_pass_external,351769629.341,positive
high_fee_free_unlock_pass_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:free_unlock_pass_external,-2389751604.903444,,,,,14514,97,30,0.8922080881516818,0.8902494726634881,all,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:free_unlock_pass_external,-2389751604.903,negative
high_fee_minute_bundle_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:minute_bundle_external,82967401.30302238,12758516501146.436,0.9999948114337162,-25006149871005.69,25006315805808.3,14514,97,30,0.7754434188786348,0.7722897106054798,all,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:minute_bundle_external,82967401.303,positive
high_fee_minute_bundle_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:minute_bundle_external,-24538040.82328828,232572045917152.4,0.999999915817381,-455832858346455.25,455832809270373.6,14514,97,30,0.7754434188786348,0.7722897106054798,all,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:minute_bundle_external,-24538040.823,negative
high_fee_minute_bundle_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:minute_bundle_external,-767911497.6741754,218197978195178.97,0.9999971919779774,-427660946673504.5,427659410850509.1,14514,97,30,0.7754434188786348,0.7722897106054798,all,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:minute_bundle_external,-767911497.674,negative
high_fee_minute_bundle_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:minute_bundle_external,403265852.3036903,330115146277502.44,0.9999990253110133,-647013394189224.2,647014200720928.8,14514,97,30,0.8990267489755732,0.8971992429240613,all,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:minute_bundle_external,403265852.304,positive
high_fee_minute_bundle_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:minute_bundle_external,-33805219.72981659,21974443819217.426,0.9999987725440007,-43069152271184.67,43069084660745.22,14514,97,30,0.8990267489755732,0.8971992429240613,all,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:minute_bundle_external,-33805219.730,negative
high_fee_minute_bundle_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:minute_bundle_external,-811250332.9934196,701566615951948.0,0.9999990773732659,-1375046111271794.8,1375044488771128.8,14514,97,30,0.8990267489755732,0.8971992429240613,all,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:minute_bundle_external,-811250332.993,negative
high_fee_same_mode_competition_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_mode_competitor_count_day_z,-0.05524062783982197,0.025310731303430572,0.029072777175245878,-0.10484874961691643,-0.005632506062727513,13768,92,30,0.8185336404590129,0.8157362906180285,no_weak_exposure,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,True,unlock_fee_ge_1_00:FreeNow only:same_mode_competitor_count_day_z,-0.055*,negative
high_fee_same_mode_competition_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_mode_competitor_count_day_z,-0.05110567573334377,0.04846257010620465,0.29163616280516413,-0.14609056773975235,0.04387921627306481,13768,92,30,0.8185336404590129,0.8157362906180285,no_weak_exposure,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_mode_competitor_count_day_z,-0.051,negative
high_fee_same_mode_competition_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_mode_competitor_count_day_z,-0.014495900912874851,0.0348516436629554,0.6774600344492179,-0.08280386729429104,0.05381206546854134,13768,92,30,0.8185336404590129,0.8157362906180285,no_weak_exposure,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_mode_competitor_count_day_z,-0.014,negative
high_fee_same_mode_competition_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_mode_competitor_count_day_z,-0.012329632566345616,0.03248574208673544,0.7042870433426488,-0.07600051706740414,0.05134125193471291,13768,92,30,0.903499344822369,0.9016344943113842,no_weak_exposure,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:same_mode_competitor_count_day_z,-0.012,negative
high_fee_same_mode_competition_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_mode_competitor_count_day_z,-0.022522690498754216,0.023899983594327306,0.34600189279599614,-0.06936579757473388,0.024320416577225452,13768,92,30,0.903499344822369,0.9016344943113842,no_weak_exposure,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_mode_competitor_count_day_z,-0.023,negative
high_fee_same_mode_competition_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_mode_competitor_count_day_z,0.009127833608538714,0.02904302155365098,0.7533033455989105,-0.04779544263883773,0.06605110985591517,13768,92,30,0.903499344822369,0.9016344943113842,no_weak_exposure,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_mode_competitor_count_day_z,0.009,positive
high_fee_same_platform_competition_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_platform_competitor_count_day_z,-3520486825.492752,,,,,13768,92,30,0.8118978249707131,0.8090404362784314,no_weak_exposure,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:same_platform_competitor_count_day_z,-3520486825.493,negative
high_fee_same_platform_competition_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_platform_competitor_count_day_z,-1435701406.2940693,,,,,13768,92,30,0.8118978249707131,0.8090404362784314,no_weak_exposure,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_platform_competitor_count_day_z,-1435701406.294,negative
high_fee_same_platform_competition_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_platform_competitor_count_day_z,-3520486825.400814,,,,,13768,92,30,0.8118978249707131,0.8090404362784314,no_weak_exposure,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_platform_competitor_count_day_z,-3520486825.401,negative
high_fee_same_platform_competition_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_platform_competitor_count_day_z,1118806795.733955,1241912365972992.5,0.9999992812063933,-2434102390455196.5,2434104628068787.5,13768,92,30,0.9032804872600969,0.901433301362777,no_weak_exposure,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:same_platform_competitor_count_day_z,1118806795.734,positive
high_fee_same_platform_competition_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_platform_competitor_count_day_z,429473636.76903224,311407966100548.9,0.9999988996094469,-610347968582309.1,610348827529582.6,13768,92,30,0.9032804872600969,0.901433301362777,no_weak_exposure,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_platform_competitor_count_day_z,429473636.769,positive
high_fee_same_platform_competition_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_platform_competitor_count_day_z,1118806795.8070927,1110620773940599.1,0.9999991962344935,-2176775598598779.5,2176777836212371.0,13768,92,30,0.9032804872600969,0.901433301362777,no_weak_exposure,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_platform_competitor_count_day_z,1118806795.807,positive
high_fee_unlock_fee_gap_same_mode_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:unlock_fee_gap_to_same_mode_min_z,0.01297415626458348,0.023691906411653623,0.5839530138113311,-0.03346112702735121,0.05940943955651817,13768,92,30,0.8250827881754575,0.8223863951033725,no_weak_exposure,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:unlock_fee_gap_to_same_mode_min_z,0.013,positive
high_fee_unlock_fee_gap_same_mode_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:unlock_fee_gap_to_same_mode_min_z,0.04642997476005939,0.113400316737875,0.6822210018197707,-0.17583056188161028,0.26869051140172906,13768,92,30,0.8250827881754575,0.8223863951033725,no_weak_exposure,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:unlock_fee_gap_to_same_mode_min_z,0.046,positive
high_fee_unlock_fee_gap_same_mode_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:unlock_fee_gap_to_same_mode_min_z,-0.03187545497549513,0.058552927450878006,0.5861751608444037,-0.1466370839686027,0.08288617401761245,13768,92,30,0.8250827881754575,0.8223863951033725,no_weak_exposure,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:unlock_fee_gap_to_same_mode_min_z,-0.032,negative
high_fee_unlock_fee_gap_same_mode_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:unlock_fee_gap_to_same_mode_min_z,0.011961045787982627,0.018006519385552124,0.5065226658163026,-0.02333108369462184,0.047253175270587096,13768,92,30,0.9031272091063862,0.90126978736805,no_weak_exposure,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:unlock_fee_gap_to_same_mode_min_z,0.012,positive
high_fee_unlock_fee_gap_same_mode_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:unlock_fee_gap_to_same_mode_min_z,1.9094681406971463,0.39990996589640665,1.7993503739692727e-06,1.125659010481548,2.693277270912745,13768,92,30,0.9031272091063862,0.90126978736805,no_weak_exposure,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,True,unlock_fee_ge_1_00:Local MaaS only:unlock_fee_gap_to_same_mode_min_z,1.909***,positive
high_fee_unlock_fee_gap_same_mode_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:unlock_fee_gap_to_same_mode_min_z,1.922422977763854,0.3936330900866812,1.0406372260264297e-06,1.1509162980707481,2.69392965745696,13768,92,30,0.9031272091063862,0.90126978736805,no_weak_exposure,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,True,unlock_fee_ge_1_00:Multi-platform:unlock_fee_gap_to_same_mode_min_z,1.922***,positive
high_fee_active_vehicle_share_same_mode_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:active_vehicle_share_same_mode_z,0.004015381016609365,0.05325144471173636,0.9398931410767579,-0.10035553274311981,0.10838629477633854,13768,92,30,0.824973745636476,0.8222756716460662,no_weak_exposure,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:active_vehicle_share_same_mode_z,0.004,positive
high_fee_active_vehicle_share_same_mode_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:active_vehicle_share_same_mode_z,0.06000700375617331,0.05405229149676857,0.26692760048571074,-0.04593354085935371,0.16594754837170034,13768,92,30,0.824973745636476,0.8222756716460662,no_weak_exposure,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:active_vehicle_share_same_mode_z,0.060,positive
high_fee_active_vehicle_share_same_mode_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:active_vehicle_share_same_mode_z,0.07073543922353276,0.061000487416364005,0.24621654880378008,-0.04882331915192946,0.19029419759899496,13768,92,30,0.824973745636476,0.8222756716460662,no_weak_exposure,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:active_vehicle_share_same_mode_z,0.071,positive
high_fee_active_vehicle_share_same_mode_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:active_vehicle_share_same_mode_z,-0.04249859420144814,0.02460622254975023,0.08414104216445752,-0.09072590419453593,0.005728715791639652,13768,92,30,0.9079197236197732,0.9061402957998976,no_weak_exposure,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:active_vehicle_share_same_mode_z,-0.042+,negative
high_fee_active_vehicle_share_same_mode_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:active_vehicle_share_same_mode_z,-0.0389761796609443,0.024307369118518985,0.10883054160329152,-0.08661774769216263,0.00866538837027403,13768,92,30,0.9079197236197732,0.9061402957998976,no_weak_exposure,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:active_vehicle_share_same_mode_z,-0.039,negative
high_fee_active_vehicle_share_same_mode_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:active_vehicle_share_same_mode_z,-0.07178776005287418,0.027609823159676635,0.009320192126453915,-0.12590201906536025,-0.017673501040388104,13768,92,30,0.9079197236197732,0.9061402957998976,no_weak_exposure,high_fee_feature_moderation,active_vehicle_share_same_mode,availability_position,high,platform_types,True,unlock_fee_ge_1_00:Multi-platform:active_vehicle_share_same_mode_z,-0.072**,negative
high_fee_free_unlock_pass_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:free_unlock_pass_external,-13571751.774761438,9293229247037626.0,0.9999999988347763,-1.8214394637839784e+16,1.821439461069628e+16,13768,92,30,0.8140665694697035,0.8112977856166168,no_weak_exposure,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:free_unlock_pass_external,-13571751.775,negative
high_fee_free_unlock_pass_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:free_unlock_pass_external,-1859267.5476709753,,,,,13768,92,30,0.8140665694697035,0.8112977856166168,no_weak_exposure,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:free_unlock_pass_external,-1859267.548,negative
high_fee_free_unlock_pass_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:free_unlock_pass_external,-2546477.1677565277,473218169177457.1,0.999999995706431,-927490570964275.4,927490565871321.1,13768,92,30,0.8140665694697035,0.8112977856166168,no_weak_exposure,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:free_unlock_pass_external,-2546477.168,negative
high_fee_free_unlock_pass_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:free_unlock_pass_external,-0.007376085138255911,0.00808843166336948,0.36180546037219274,-0.023229119889873494,0.008476949613361671,13768,92,30,0.9028530338861187,0.9010269901213791,no_weak_exposure,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:free_unlock_pass_external,-0.007,negative
high_fee_free_unlock_pass_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:free_unlock_pass_external,-0.014758612422811235,0.009521641607898756,0.12113980364508103,-0.03342068704799085,0.003903462202368379,13768,92,30,0.9028530338861187,0.9010269901213791,no_weak_exposure,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:free_unlock_pass_external,-0.015,negative
high_fee_free_unlock_pass_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:free_unlock_pass_external,-0.04121716111338339,0.008796954492086232,2.794275727304923e-06,-0.05845887509151025,-0.02397544713525653,13768,92,30,0.9028530338861187,0.9010269901213791,no_weak_exposure,high_fee_feature_moderation,free_unlock_pass,price_pass,high,platform_types,True,unlock_fee_ge_1_00:Multi-platform:free_unlock_pass_external,-0.041***,negative
high_fee_minute_bundle_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:minute_bundle_external,85120353.1523028,35491125067957.69,0.9999980863887673,-69561241783650.59,69561412024356.89,13768,92,30,0.8141221242210324,0.8113680734299684,no_weak_exposure,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:minute_bundle_external,85120353.152,positive
high_fee_minute_bundle_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:minute_bundle_external,17775745.859208018,7118269444914.232,0.9999980075222935,-13951533968537.959,13951569520029.678,13768,92,30,0.8141221242210324,0.8113680734299684,no_weak_exposure,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:minute_bundle_external,17775745.859,positive
high_fee_minute_bundle_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:minute_bundle_external,-9262125.835945271,,,,,13768,92,30,0.8141221242210324,0.8113680734299684,no_weak_exposure,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:minute_bundle_external,-9262125.836,negative
high_fee_minute_bundle_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:minute_bundle_external,5889453.917927183,570532812886060.2,0.9999999917636563,-1118223759365553.9,1118223771144461.6,13768,92,30,0.9021324408623823,0.9003002303797852,no_weak_exposure,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:minute_bundle_external,5889453.918,positive
high_fee_minute_bundle_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:minute_bundle_external,-7840220.0361415595,613287973546950.0,0.9999999897999132,-1202022348143795.5,1202022332463355.5,13768,92,30,0.9021324408623823,0.9003002303797852,no_weak_exposure,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:minute_bundle_external,-7840220.036,negative
high_fee_minute_bundle_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:minute_bundle_external,-5575765.980281249,303984822055234.5,0.9999999853650009,-595799308650842.8,595799297499310.8,13768,92,30,0.9021324408623823,0.9003002303797852,no_weak_exposure,high_fee_feature_moderation,minute_bundle,price_pass,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:minute_bundle_external,-5575765.980,negative
